# flowId  type  bytes  throughput_Mbps
0	NewReno	509576	0.140573
1	NewReno	461336	0.127265
2	NewReno	407200	0.112331
3	NewReno	394872	0.10893
4	NewReno	423280	0.116767
5	NewReno	379328	0.104642
6	NewReno	418456	0.115436
7	NewReno	379328	0.104642
8	NewReno	372360	0.10272
9	NewReno	380936	0.105086
10	NewReno	437752	0.120759
11	NewReno	400232	0.110409
12	NewReno	417920	0.115288
13	NewReno	417920	0.115288
14	NewReno	432928	0.119428
15	NewReno	406128	0.112035
JAIN_INDEX	0.993397
